,Price,Title,Hard Drive,Number of USB 3.0 Ports,Brand,Series,Processor Brand,Item model number,Memory Technology,Hard Disk Description,Graphics Chipset Brand,DisplaySizeInches,HorizontalPixels,VerticalPixels,WeightKg,Refurbished,base_color,RAM_in_GB,Graphics_Coprocessor_Brand,OS_Name,MANU_Name,Graphics Storage (GB),Laptop_Type,ProcessorManufacturer,ProcessorSpeedGHz,HDD_NEW,SSD_NEW,Hybrid_NEW,Flash_Storage_NEW
2972,735.84,"Lenovo V14 Gen 2 Laptop with Intel Core i5-1135G7 11TH GEN/35.6cms (14"" inch)/Integrated Intel UHD Graphics/8GB/512GB SSD/Windows 11/Iron Grey/ 1.46kg/1 Year Onsite Warranty",SSD,1,Lenovo,V14 Gen 2,Intel,82C40019IX,other,SSD,Intel,14.0,1920.0,1080.0,2.1,0,Grey,8.0,Intel,Windows,Other,8,Laptop,Intel I5,4.1,0,0,0,0
2973,520.0,"(Refurbished) Lenovo ThinkBook 14 G2 ITL Intel Core i5-1135G7 14-inch FHD Anti-Glare (8GB/512GB SSD/Windows 10 Pro/Integrated Intel Iris Xe Graphics/Mineral Grey/1.4Kg), 20VDA07JIH",SSD,0,Lenovo,ThinkBook 14 G2 ITL,Intel,Lenovo,ddr4,SSD,Intel,14.0,1920.0,1080.0,1.4,1,Grey,8.0,Intel,Windows,Other,1,Laptop,Intel I5,4.2,0,0,0,0
2974,492.64,"HP Laptop 15s, Intel Pentium Silver N6000, 15.6-inch (39.6 cm), HD, 8GB DDR4, 512GB SSD, Intel UHD Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2021, Silver, 1.65 kg), fq3073TU",SSD,2,HP,15s-fq3073TU,Intel,15s-fq3073TU,ddr4,SSD,Intel,39.6,1920.0,1080.0,1.69,0,Silver,16.0,Intel,Windows,hp,8,Netbook,Other,3.3,0,0,0,0
2975,380.8,(Refurbished) Dell LATITUDE 5490 CORE Intel i5 8TH GEN/8GB/256GB SSD/WEBCAM/14'' TOUCH/Windows 10 Pro,SSD,2,Dell,DELL LATITUDE 5490-cr,Intel,DELL LATITUDE 5490-cr,ddr4,SSD,Intel,14.0,1920.0,1080.0,3.0,1,Black,8.0,Intel,Windows,dell,4,Laptop,Intel I5,1.7,0,0,0,0
2976,952.0,"Lenovo IdeaPad Slim 3 Intel Core i7 11th Gen 15.6"" (39.62cm) FHD Laptop (16GB/512GB SSD/Win 11/Office 2021/2 Years Warranty/Arctic Grey/1.65Kg), 82H803B6IN",SSD,2,Lenovo,IdeaPad 3 15ITL6,Intel,82H803LPIN,ddr4,SSD,Intel,15.6,1920.0,1080.0,1.65,0,Grey,16.0,Intel,Windows,lenovo,6,Laptop,Intel I7,4.7,0,0,0,0
2977,559.84,"Dell 14 Laptop, 12th Gen Intel Core i3-1215U Processor/8GB/512GB SSD/Intel UHD Graphics/14.0""(35.56cm) FHD/Windows 11 + MSO'21/15 Month McAfee/Spill-Resistant Keyboard/Grey/Thin & Light 1.48kg",SSD,2,Dell,Vostro 3420,Intel,Vostro 14,ddr4,SSD,Intel,14.0,1920.0,1080.0,1.48,0,Silver,8.0,Intel,Windows,dell,2,Laptop,Intel I3,0.9,0,0,0,0
2978,1439.984,"Acer Swift Go 14 AI PC Premium Laptop Intel Core Ultra 5 125H (35.56cm 14-inch OLED WQXGA+/16GB LPDDR5x/512GB SSD/Intel Arc Graphics/1440p Camera with Shutter/Win 11/MSO) SFG14-73, Pure Silver, 1.3 Kg",SSD,0,Acer,Swift Go 14,Intel,SFG14-73,other,SSD,Intel,14.0,1920.0,1200.0,1.3,0,Silver,16.0,Intel,Windows,acer,16,Laptop,Other,1.2,0,0,0,0
2979,1679.984,"Acer Swift Go 14 AI PC Premium Laptop Intel Core Ultra 7 155H (35.56cm 14-inch IPS Touchscreen WUXGA/16GB/1TB SSD/Intel Arc Graphics/1440p Camera with Shutter/Win 11/MSO)SFG14-73T, Pure Silver, 1.3 Kg",SSD,0,Acer,Swift Go 14,Intel,SFG14-73T,other,SSD,Intel,14.0,1920.0,1200.0,1.3,0,Silver,16.0,Intel,Windows,acer,16,Laptop,Other,1.4,0,0,0,0
2980,849.44,"Acer Aspire 5 13th Gen Intel Core i5 (8 GB RAM/512 GB SSD/Windows 11 Home/MS Office), A514-56M 14"" Full HD IPS 45% NTSC Display, Steel Gray, 1.4 KG",512  SSD,2,Acer,Aspire 5,Intel,A514-56M,other,SSD,Intel,14.0,1920.0,1200.0,1.4,0,Gray,8.0,Intel,Windows,acer,8,Laptop,Intel I5,3.4,0,0,0,0
2981,568.0,(Refurbished) HP ELITEBOOK 840 G5 (Core i5 8th GEN/ 16GB RAM/ 512GB SSD/ WEBCAM/ 14'' TOUCH/ WIN-10 PRO) 1 Year Warranty,SSD,1,HP,HP ELITEBOOK 840 G5-cr,Intel,QCNBPAW0152-cr,ddr4,SSD,Intel,14.0,1920.0,1080.0,2.66,1,Silver,16.0,Intel,Windows,hp,1,Laptop,Intel I5,1.7,0,0,0,0
2982,1164.784,"Lenovo ThinkPad E14 Gen 2 (Intel) Intel Core i7 (16GB / 512GB SSD / 14"" FHD/Backlit Keyboard/Windows 11 Pro / 3 Years Premiere Support) 20TA00J3IG",SSD,0,Lenovo,ThinkPad E14 Gen 2 (Intel),Intel,Lenovo,ddr4,SSD,Intel,14.0,1920.0,1080.0,2.2,0,Black,16.0,Intel,Windows,lenovo,2,Laptop,Intel I7,4.7,0,0,0,0
2983,305.504,(Refurbished) Dell Inspiron 3584 (Core i3 7th Gen/ 8GB Ram/ 512GB SSD/ Webcam/ 15.6'' Non Touch/ Win-10 Pro),SSD,1,Dell,Dell Inspiron 3584,Intel,Dell Inspiron 3584,ddr4,SSD,Intel,15.6,1366.0,768.0,3.0,1,Silver,8.0,Other,Windows,dell,6,Laptop,Intel I3,2.29,0,0,0,0
2984,637.44,"(Refurbished) Lenovo V15 Intel Celeron N4500 15.6"" (39.62 cm) FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (8GB RAM/256GB SSD/Windows 11 Home/Black/1Y Onsite/1.7 kg), 82QYA00MIN",SSD,0,Lenovo,Lenovo V15 G2 IJL,Intel,Lenovo,ddr4,SSD,Intel,15.6,1920.0,1080.0,1.7,1,Black,8.0,Intel,Windows,Other,6,Laptop,Other,1.1,0,0,0,0
2985,1391.84,"ASUS Zenbook 14 (2023), AMD Ryzen 7 7730U, 14"" (35.56 cm) 2.5K, Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Backlit KB/FP Sensor/Jade Black/1.35 kg), UM3402YA-KP741WS",SSD,0,ASUS,ASUS Zenbook 14,AMD,UM3402YA-KP741WS,other,SSD,AMD,14.0,2560.0,1600.0,1.35,0,Black,16.0,AMD,Windows,asus,2,Laptop,AMD RYZEN 7,4.5,0,0,0,0
2986,271.84000000000003,"Walker Notebook/Laptop Pc Model No-Nu14A1,14.1 Inches,Gemini Celeron N 4020,4 Gb Ram,128 Gb Ssd,Windows 11 Home Sl- Colour Black,Intel",128 Gb Ssd,1,Walker,INSPIRE,Intel,NU14A1,ddr4,SSD,Intel,14.1,1920.0,1080.0,1.6,0,Black,4.0,Other,Windows,Other,4,Portable,Other,2.8,0,0,0,0
2987,255.84,"(Renewed) Lenovo ThinkPad 6th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/256 GB SSD/12.5"" (31.7 cm)/Windows 11/MS Office/WiFi/Bluetooth 4.0/Webcam/Integrated Graphics)",256  SSD,2,Lenovo,Lenovo ThinkPad-cr,Intel,Lenovo-X270-i5-6th-8-256-cr,ddr4,SSD,Intel,12.5,1366.0,768.0,2.32,1,Black,8.0,Intel,Windows,lenovo,8,Laptop,Intel I5,2.4,0,0,0,0
2988,784.0,"Lenovo ThinkPad E14 Intel Core i3 10th Gen 14 inches Full HD Business Laptop (4GB RAM/ 256GB SSD/Windows 10 Home/Microsoft Office Home & Student 2019/ Black/ 1.69 kg), 20RAS0WH00",SSD,3,Lenovo,E14,Intel,20RAS0WH00,ddr4,SSD,Intel,14.0,1920.0,1080.0,1.69,0,Black,4.0,Intel,Windows,lenovo,1,Laptop,Intel I3,3.0,0,0,0,0
2989,262.912,"(Refurbished) Lenovo ThinkPad T470 6th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/512 GB SSD/14"" (35.6) HD/Windows 11/WiFi/Bluetooth/Webcam/Intel Graphics)",512  SSD,0,Lenovo,Lenovo ThinkPad,Intel,Lenovo,ddr4,SSD,Intel,14.0,1366.0,768.0,1.6,1,other,8.0,Intel,Windows,lenovo,8,Laptop,Intel I5,2.4,0,0,0,0
2990,343.984,(Refurbished) DELL Latitude 5490 (Core i5 7th Gen/ 8GB Ram/ 256GB SSD/Webcam/ 14''/ Win-10 Pro) 1 Year waarranty,SSD,1,Dell,Dell Latitude 5490,Intel,DELL,ddr4,SSD,Intel,14.0,1920.0,1080.0,2.72,1,Black,8.0,Other,Windows,dell,1,Laptop,Intel I5,2.6,0,0,0,0
2991,1152.0,"(Refurbished) Dell Precision 5530 Intel Core i7 - 8850H Hexa Core Processor 8th Gen, 64 GB Ram & 2TB SSD, 15.6 Inches FHD Screen with Nvidia Quadro P1000 (4GB Graphic Card) Ultrathin Laptop",64 ,2,Dell,Precesion5530,Intel,5530-i7-64-2TB-cr,ddr4,SSD,NVIDIA,15.6,1920.0,1080.0,2.0,1,Black,64.0,Intel,Windows,dell,4,Laptop,Intel I7,2.6,0,0,0,0
2992,950.24,"Lenovo IdeaPad Slim 3 Intel Core i5-13420H 15.6"" (39.6cm) FHD IPS 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 2021/1 Yr Warranty + ADP/Alexa/3 Month Game Pass/Grey/1.62Kg), 83EM0026IN",SSD,3,Lenovo,IdeaPad Slim 3 15IRH8,Intel,Lenovo IdeaPad,other,SSD,Intel,15.6,1920.0,1080.0,1.62,0,Grey,16.0,Intel,Windows,lenovo,6,Portable,Intel I5,2.1,0,0,0,0
2993,655.84,"ZEBRONICS Laptop PRO Series Z NBC 5S, Intel Core 12th Gen i7 Processor (16GB RAM | 512GB SSD), 15.6-Inch (39.6 CM) IPS Display, (Ultra Slim | 38.5 Wh Large Battery| Windows 11 | Space Grey | 1.76 Kg)",SSD,2,ZEBRONICS,ZEB-NBC 5S 16GB (Space Grey),Intel,Laptop,ddr4,SSD,Intel,15.6,1920.0,1080.0,1.76,0,Grey,16.0,Intel,Windows,Other,6,Laptop,Intel I7,4.7,0,0,0,0
2994,479.84,"ZEBRONICS Laptop PRO Series Y NBC 2S, Intel Core 11th Gen i5 Processor (16GB RAM | 512GB SSD), 15.6-Inch (39.6 CM) IPS Display, (Ultra Slim | 38.5 Wh Large Battery | Windows 11 | Silver | 1.65 Kg)",SSD,2,ZEBRONICS,ZEB-NBC 2S (16GB) -Silver,Intel,Laptop,other,SSD,Intel,15.6,1920.0,1080.0,1.8,0,Silver,16.0,Intel,Windows,Other,6,Laptop,Intel I5,2.2,0,0,0,0
2995,791.84,"Dell 14 Laptop, AMD Ryzen 5-5625U Processor, 8GB DDR4, 512GB SSD, 14.0"" (35.56cm) FHD, Win 11 + MSO'21, McAfee 15 Months, Carbon Black, Spill-Resistant Keyboard, Thin & Light- 1.48kg",SSD,2,Dell,Vostro 3425,AMD,Vostro 3425,ddr4,SSD,AMD,14.0,1920.0,1080.0,1.48,0,Carbon,16.0,NVIDIA,Windows,dell,1,Laptop,AMD RYZEN 5,2.3,0,0,0,0
2996,1167.84,"Lenovo IdeaPad Gaming 3 AMD Ryzen 7 5800H 15.6"" (39.62cm) FHD IPS 120Hz Gaming Laptop (8GB/512GB SSD/Win 11/Office 2021/NVIDIA RTX 3050 4GB/Alexa/3 Month Game Pass/Shadow Black/2.2Kg), 82K201Y8IN",SSD,3,Lenovo,82K201Y8IN,AMD,82K201Y8IN,ddr4,SSD,NVIDIA,15.6,1920.0,1080.0,2.25,0,Black,8.0,NVIDIA,Windows,lenovo,4,Portable,AMD RYZEN 7,4.4,0,0,0,0
2997,561.7280000000001,"ASUS VivoBook K15 OLED (2021), 15.6"" (39.62 cms) FHD OLED, Intel Core i3-1115G4 11th Gen, Thin and Light Laptop (8GB/256GB SSD/Office 2021/Windows 11/Integrated Graphics/Silver/1.8 Kg), K513EA-L303WS",SSD,2,ASUS,VivoBook K15 OLED (2021),Intel,K513EA-L303WS,ddr4,SSD,Intel,15.6,1920.0,1080.0,1.8,0,Transparent,8.0,Intel,Windows,asus,8,Laptop,Intel I3,3.0,0,0,0,0
2998,959.84,"Lenovo IdeaPad Slim 5 11th Gen Intel Core i5 15.6"" (39.62cm) FHD IPS Thin & Light Laptop (16GB/512GB SSD/Windows 10/Office/300Nits/Backlit Keyboard/Fingerprint Reader/Graphite Grey/1.66Kg), 82FG013WIN",SSD,0,Lenovo,Lenovo IdeaPad,Intel,82FG013WIN,other,SSD,Intel,15.6,1921.0,1080.0,1.66,0,Graphite,16.0,Intel,Windows,lenovo,6,Portable,Intel I5,2.4,0,0,0,0
2999,4639.84,"ASUS ROG Strix Scar 16 (2024), Intel Core i9 14900HX 14th Gen, 16""(40.64cm) 2.5K QHD+240Hz, Gaming Laptop (32GB DDR5/2TB SSD/12GB RTX 4080/Win11/Per-Key RGB/90WHr/Black/2.65Kg),G634JZR-CM932WS",SSD,3,ASUS,ROG Strix SCAR 16,Intel,G634JZR-CM932WS,ddr5,SSD,AMD,40.64,2560.0,1600.0,2.65,0,Black,16.0,NVIDIA,Windows,asus,12,Laptop,Intel I9,2.2,0,0,0,0
3000,423.984,"(Refurbished) HP ProBook 440 G5 Premium Laptop (Intel 8th gen i5-8250U , 8GB RAM, 256GB SSD, Wifi, Webcam, Windows 11 Pro)",SSD,2,HP,Probook 440 G5-cr,Intel,Probook 440 G5-cr,ddr4,SSD,Intel,14.0,1920.0,1080.0,1.9,1,Silver,8.0,Intel,Windows,hp,8,Laptop,Intel I5,1.6,0,0,0,0
3001,769.6,"(Refurbished) Lenovo Yoga 6 Ryzen 7 5700U 13.3""(33.78cm) FHD+ IPS 2-in-1 Laptop(16GB/512GB SSD/Win 11/Of",SSD,0,Lenovo,Yoga 6 13ALC7,AMD,82UD0068IN-cr,other,SSD,AMD,13.3,1920.0,1200.0,1.37,1,Teal,16.0,Intel,Windows,Other,6,Portable,AMD RYZEN 7,4.3,0,0,0,0
3002,295.84000000000003,"AVITA Laptop PURA S102 15.6 INCH CELERON 8GB RAM, 512GB SSD",SSD,1,AVITA,S102,Intel,AE15A1INC56F-BKP,ddr4,SSD,Intel,15.6,1920.0,1080.0,2.0,0,Black,8.0,Intel,Windows,Other,6,Netbook,Other,2.8,0,0,0,0
3003,1207.84,"Dell Inspiron 5320 Laptop, Intel Core i5-1240P Processor, 16GB, 512GB,13.3"" (33.78cm) QHD+, Backlit KB + FPR, Win 11 + MSO'21, 15 Month McAfee, FHD Camera with Privacy Shutter, Platinum Silver,1.25kg",512 ,1,Dell,Inspiron 5320,Intel,Dell,other,SSD,Intel,13.3,2560.0,1440.0,1.25,0,Platinum,16.0,Intel,Windows,dell,1,Laptop,Intel I5,1.2,0,0,0,0
3004,419.184,"(Refurbished) HP ELITEBOOK 840 G5 (Core i5 8thGen/ 8GB RAM/ 256GB SSD/ WEBCAM/ 14"" NON TOUCH/ WIN-10 PRO) 1 Year Warranty",SSD,1,HP,HP ELITEBOOK 840 G5-cr,Intel,QCNBPAW0147-cr,ddr4,SSD,Intel,14.0,1920.0,1080.0,2.63,1,Silver,8.0,Other,Windows,hp,1,Laptop,Intel I5,1.6,0,0,0,0
3005,1647.84,"Microsoft New Surface Pro9 13"" Intel 12 Gen i5 / 8GB / 128GB Platinum with Bluetooth,Wi-Fi, NFC Windows 11 Home, 365 Family 30-Day Trial & Xbox Game Pass Ultimate 30-Day Trial",128 ,1,Microsoft,Surface Pro 9,Intel,QCB-00014,other,SSD,Intel,13.0,1600.0,1200.0,0.879,0,Platinum,8.0,Intel,Windows,Other,6,Portable,Intel I5,4.4,0,0,0,0
3006,680.0,"(Renewed) HP EliteBook 840 G5 Premium Laptop (Intel 8th Gen i7-8550U Quad-Core, 16GB RAM, 512GB PCIe",512 ,0,HP,HP EliteBook,Intel,HP Laptop EliteBook 840 G5-cr,ddr4,SSD,Intel,14.0,1366.0,768.0,1.48,1,other,16.0,Intel,Windows,Other,6,Portable,Intel I7,1.8,0,0,0,0
3007,444.64,"HP Laptop 14s, Intel Pentium Silver N6000, 14 inch(35.6 cm) HD (1366 x 768) Micro-Edge, 8GB DDR4, 512GB SSD, Intel UHD Graphics, Dual Speakers, HD Camera (Win 11, MSO, Alexa,1.46 Kg) dr3003TU",SSD,0,HP,HP Laptop 14s,Intel,832T7PA,ddr4,SSD,Intel,35.6,1366.0,768.0,1.46,0,Silver,16.0,Intel,Windows,hp,6,Netbook,Other,3.3,0,0,0,0
3008,1007.84,"HP Pavilion Laptop 15, AMD Ryzen 7 7730U, 15.6-inch(39.6 cm), FHD, 16GB DDR4,512GB SSD, Audio by B&O Dual Speakers, Win 11 Home 64, Silver, 1.75 kg,15-eh3101AU",SSD,0,HP,HP Pavilion,AMD,840G5PA,ddr4,SSD,AMD,15.6,1920.0,1080.0,1.75,0,Silver,16.0,AMD,Windows,hp,6,Portable,AMD RYZEN 7,4.5,0,0,0,0
3009,380.8,(Refurbished) Dell LATITUDE 5490 CORE Intel i5 8TH GEN/8GB/256GB SSD/WEBCAM/14'' TOUCH/Windows 10 Pro,SSD,2,Dell,DELL LATITUDE 5490-cr,Intel,DELL LATITUDE 5490-cr,ddr4,SSD,Intel,14.0,1920.0,1080.0,3.0,1,Black,8.0,Intel,Windows,dell,4,Laptop,Intel I5,1.7,0,0,0,0
3010,847.84,"Dell 14 Laptop, 12th Gen Intel Core i5-1235U Processor, 16GB, 512GB, 14.0"" (35.56cm) FHD Display, Windows 11 + MSO'21, Spill-Resistant Keyboard, 15 Month Mcafee, Black, Thin & Light- 1.48kg",1,2,Dell,Vostro,Intel,Vostro 3420,ddr4,SSD,Intel,14.0,1920.0,1080.0,1.48,0,Black,16.0,Intel,Windows,dell,2,Laptop,Intel I5,4.4,0,0,0,0
3011,1679.984,"Acer Swift Go 14 AI PC Premium Laptop Intel Core Ultra 7 155H (35.56cm 14-inch OLED WQXGA+/16GB LPDDR5x/1TB SSD/Intel Arc Graphics/1440p Camera with Shutter/Win 11/MSO) SFG14-73, Pure Silver, 1.3 Kg",SSD,0,Acer,Swift Go 14,Intel,SFG14-73,other,SSD,Intel,14.0,2880.0,1800.0,1.3,0,Silver,16.0,Intel,Windows,acer,16,Laptop,Other,1.4,0,0,0,0
3012,1679.984,"Acer Swift Go 14 AI PC Premium Laptop Intel Core Ultra 7 155H (35.56cm 14-inch IPS Touchscreen WUXGA/16GB/1TB SSD/Intel Arc Graphics/1440p Camera with Shutter/Win 11/MSO)SFG14-73T, Pure Silver, 1.3 Kg",SSD,0,Acer,Swift Go 14,Intel,SFG14-73T,other,SSD,Intel,14.0,1920.0,1200.0,1.3,0,Silver,16.0,Intel,Windows,acer,16,Laptop,Other,1.4,0,0,0,0
3013,791.84,"Dell Vostro 3420 Laptop - Intel i5-1135G7, 8GB DDR4 & 512GB SSD, Windows 11 + MSO'21, 14.0""/35.56Cms FHD WVA AG 250 nits Narrow Border, Carbon Black (D552281WIN9BE, 1.48Kgs)",SSD,0,Dell,Vostro,Intel,Dell,ddr4,SSD,Intel,14.0,1920.0,1080.0,1.48,0,Carbon,16.0,Intel,Windows,dell,1,Laptop,Intel I5,2.4,0,0,0,0
3014,549.6,"Lenovo IdeaPad Slim 3 2021 11th Gen Intel Core i5 15.6 inches FHD Thin and Light Business Laptop (8GB/512GB SSD/Windows 10/MS Office/Backlit Keyboard/Arctic Grey/1.65Kg), 82H801CWIN",SSD,2,Lenovo,Ideapad Slim 3,Intel,82H801CWIN,ddr4,SSD,Intel,15.6,1920.0,1080.0,1.65,0,Gray,8.0,Intel,Windows,lenovo,6,Laptop,Intel I5,2.4,0,0,0,0
3015,431.84,"(Renewed) Dell Latitude E7270 6th Gen Intel Core i7 Thin & Light FHD Laptop (16 GB DDR4 RAM/512 GB SSD/12.5"" (31.8 cm) FHD/Windows 11/MS Office/WiFi/Bluetooth/Webcam/Integrated Graphics)",16 ,3,Dell,Dell Latitude-cr,Intel,Dell-7270-i7-16-512-cr,ddr4,SSD,Intel,12.5,1920.0,1080.0,1.7,1,Black,16.0,Intel,Windows,dell,16,Laptop,Intel I7,2.6,0,0,0,0
3016,367.84,(Refurbished) DELL LATITUDE 7280 Lightweight(Core i5 7th GEN/ 8GB RAM/ 256 SSD/ WEBCAM/ 12.5'' NO TOUCH/ WIN PRO) 1 Year Warranty,256 SSD,1,Dell,DELL LATITUDE 7280-cr,Intel,QCNBPAW0066-cr,ddr4,SSD,Intel,12.5,1366.0,768.0,2.39,1,Black,8.0,Other,Windows,dell,8,Laptop,Intel I5,3.0,0,0,0,0
3017,478.56,"(Refurbished) Dell Vostro 3420 Laptop, Intel i3-1115G4, 8GB DDR4 & 512GB SSD, Win 11 + MSO'21, 14.0"" (35",SSD,0,Dell,Vostro 3420,Intel,Dell,ddr4,SSD,Intel,14.0,1920.0,1080.0,1.48,1,Carbon,16.0,Intel,Windows,Other,6,Laptop,Intel I3,1.7,0,0,0,0
3018,543.84,Acer Aspire 3 AMD A3020e Dual Core Processor (4GB RAM/256GB SSD/Windows 11 Home/AMD Radeon Graphics/Black/1.9 Kg) A314-22 with 14 inches (35.5 cm) HD Laptop,SSD,2,Acer,Aspire 3,AMD,A314-22,ddr4,SSD,AMD,14.0,1366.0,768.0,1.9,0,Black,4.0,AMD,Windows,acer,4,Laptop,Other,1.2,0,0,0,0
3019,111.984,"(Refurbished) HP Elitedesk 705 G2 Mini (AMD-A8 Pro 8600B/ 8GB Ram/ 256Gb SSD/ Windows 10 Pro) 1 Year warranty, Black",SSD,0,HP,Elitedesk 705 G2,Intel,HP,other,SSD,AMD,15.6,1920.0,1080.0,3.0,1,Black,8.0,Intel,Windows,hp,1,Laptop,Other,3.7,0,0,0,0
3020,1055.984,"Lenovo ThinkPad E14 Intel Core i5 14 inches (35.5cm) FHD Laptop (8GB RAM/ 128GB SSD/Windows 10 Home/Black/ 1.69kg), 20RAS0W500",SSD,3,Lenovo,Thinkpad,Intel,E14,ddr4,HDD,Intel,14.0,1920.0,1080.0,1.69,0,Black,8.0,Intel,Windows,lenovo,8,Laptop,Intel I5,1.6,0,0,0,0
3021,319.984,"(Refurbished) HP Chromebook Pro 10th Gen Intel Core i5 14"" (35.6 cm) FHD Touchscreen Thin & Light Laptop (8 GB DDR4 RAM, 64 GB eMMC + 128 GB MicroSD Card, Chrome OS, UHD Graphics, WiFi, BT, Webcam)",64  eMMC,2,HP,HP Chrome,Intel,HP,ddr4,SSD,Intel,14.0,1920.0,1080.0,1.7,1,other,8.0,Intel,Other,hp,6,Chromebook,Intel I5,1.7,0,0,0,0
3022,1119.84,"Lenovo ThinkPad E14 Intel Core i5 11th Gen 14-inch (35.56cm) FHD IPS Antiglare Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Microsoft Office H&S 2021/FPR/Black/1.59 kg), 20TAS13N00",SSD,0,Lenovo,Lenovo,Intel,20TAS13N00,other,SSD,Intel,14.0,1920.0,1080.0,1.59,0,Black,16.0,Intel,Windows,lenovo,32,Laptop,Intel I5,2.4,0,0,0,0
3023,543.84,"Dell 15 (2021) Athlon Silver 3050U, 4Gb, 256Gb Ssd, Windows 11 + Ms Office'21, AMD Vega Graphics, 15.6 Inches Hd Display, Carbon Black (Inspiron 3515, D560702Win9Be)",Ssd,2,Dell,Inspiron 3515,AMD,Inspiron 3515,ddr4,SSD,AMD,15.6,1920.0,1080.0,1.8,0,Carbon,4.0,AMD,Windows,dell,4,Laptop,Other,2.3,0,0,0,0
3024,391.84,"(Renewed) Dell Latitude Laptop Windows 10 Pro E7470 Intel Core i5 - 6300u Processor, 8 GB Ram & 256 GB SSD, 14.1 inches Screen (Ultra Slim & Light 1.58KG) Notebook Computer",256  SSD,0,Dell,Latitude,Intel,E7470-i5-8-256-cr,ddr4,SSD,Intel,14.1,1920.0,1080.0,1.58,1,Black,8.0,Intel,Windows,dell,8,Portable,Intel I5,2.4,0,0,0,0
3025,879.84,"HP Laptop 15, 13th Gen Intel Core i5-1335U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel Iris Xe Graphics, FHD Camera w/Privacy Shutter (Win 11, MSO 2021, Silver, 1.59 kg), fd0011TU",SSD,2,HP,15-fd0011TU,Intel,15-fd0011TU,ddr4,SSD,Intel,39.6,1920.0,1080.0,1.6,0,Silver,16.0,Intel,Windows,hp,8,Netbook,Intel I5,4.6,0,0,0,0
3026,751.84,"Dell 15 Laptop, Intel Core i5-1135G7 Processor/ 8GB DDR4/ 512GB SSD/ 15.6"" (39.62cm) FHD/Mobile Connect/Windows 11 + MSO'21/15 Month McAfee/Spill-Resistant Keyboard/Carbon Black/Thin & Light-1.69kg",SSD,2,Dell,Vostro 3510,Intel,Dell,ddr4,SSD,Intel,15.6,1920.0,1080.0,1.69,0,Carbon,16.0,Intel,Windows,dell,2,Laptop,Intel I5,2.4,0,0,0,0
3027,950.24,"Lenovo IdeaPad Slim 3 Intel Core i5-13420H 15.6"" (39.6cm) FHD IPS 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 2021/1 Yr Warranty + ADP/Alexa/3 Month Game Pass/Grey/1.62Kg), 83EM0026IN",SSD,3,Lenovo,IdeaPad Slim 3 15IRH8,Intel,Lenovo IdeaPad,other,SSD,Intel,15.6,1920.0,1080.0,1.62,0,Grey,16.0,Intel,Windows,lenovo,6,Portable,Intel I5,2.1,0,0,0,0
3028,1047.056,"(Refurbished) ASUS Vivobook 16X 2023, Intel Core i5-13500H 13th Gen, 16.0-inch FHD+ 120Hz, Thin & Light Laptop (16GB/512GB SSD/NVIDIA Geforce RTX 3050 4GB/Win11/FingerPrint/Black/1.80 kg),K3605VC-MB541WS",SSD,0,ASUS,Vivobook 16X,Intel,K3605VC-MB541WS-cr,ddr4,SSD,NVIDIA,16.0,1920.0,1200.0,1.8,1,Black,16.0,NVIDIA,Windows,Other,4,Laptop,Intel I5,4.7,0,0,0,0
3029,799.84,"(Refurbished) Dell Precision 5530 Intel Core i7 - 8850H Hexa Core Processor 8th Gen, 32 GB Ram & 1TB SSD, 15.6 Inches FHD Screen with Nvidia Quadro P1000 (4GB Graphic Card) Ultrathin Laptop",32 ,2,Dell,Precesion5530,Intel,5530-i7-32-1TB-cr,ddr4,SSD,NVIDIA,15.6,1920.0,1080.0,2.0,1,Black,32.0,Intel,Windows,dell,4,Laptop,Intel I7,2.6,0,0,0,0
3030,374.224,"(Renewed) Dell Latitude E7270 6th Gen Intel Core i7 Thin & Light FHD Laptop (8 GB DDR4 RAM/256 GB SSD/12.5"" (31.8 cm) FHD/Windows 11/MS Office/WiFi/Bluetooth/Webcam/Integrated Graphics)",256  SSD,3,Dell,Dell Latitude-cr,Intel,Dell-7270-i7-8-256-cr,ddr4,SSD,Intel,12.5,1920.0,1080.0,1.7,1,Black,8.0,Intel,Windows,dell,8,Laptop,Intel I7,2.6,0,0,0,0
